0.16546161,-0.14840028,0.028646588,-0.10542155,-0.08770215,0.13777089,-0.14531057,-0.121080294,-0.16176789,-0.10683401,-0.11664509,-0.03486113,0.011085393,0.17106643,-0.017484749,0.02678004,0.06299813,-0.0014953163,0.079452485,0.053735066,-0.054729857,-0.02055047,0.0073449695,-0.34825706,-0.26190948,0.021939367,-0.07537751,0.06207945,0.04563702,-0.09432693,0.12486059,0.0019290711,0.07696168,0.06269758,0.07505695,-0.17198212,0.15592186,-0.091745175,0.050421994,-0.11859036,0.1958545,0.0006673319,0.03572358,-0.13152835,0.017647281,-0.027711874,-0.043981455,-0.12801892,-0.013586064,0.15320802,0.031973932,0.06312978,-0.11840797,-0.02063242,-0.0053980416,-0.11455331,-0.12032397,0.040738072,0.112981595,0.07408773,0.020564063,0.12599672,-0.129995,0.07732817,-0.09790855,-0.046375882,-0.066650815,0.32505262,-0.20495921,0.020354891,-0.28476065,0.03546159,-0.1030041,-0.021966316,-0.15467127,-0.010583321,-0.12721753,-0.16023986,-0.1412439,0.10715261,-0.23687576,0.059499875,-0.053504143,0.104216315,0.09957021,-0.2982855,-0.093715765,0.0025133425,-0.12753056,0.032255776,0.1477235,-0.039380763,-0.2887469,-0.13989417,-0.19869572,-0.04823912
0.06570011,0.20011844,-0.061258294,0.1787388,-0.10870082,0.024956502,0.17454727,-0.12817697,0.35157588,-0.29580927,-0.007882584,-0.087333724,-0.040420327,-0.05231817,-0.07177052,-0.3053857,0.006704371,0.02214723,-0.23214512,0.1333895,-0.4202534,-0.15782894,0.14044158,-0.071518436,-0.020154223,-0.25405556,-0.25756663,0.015370515,-0.093911864,-0.18345676,-0.21478735,0.049622007,0.019728782,0.0627509,0.063132435,0.1576846,0.23614399,0.08606126,0.25437424,0.06450333,0.12602238,-0.06770136,-0.023830682,-0.18085104,-0.49284837,-0.22869541,-0.16407861,0.16398785,-0.1064429,-0.120665446,-0.057582755,-0.3635783,0.33535647,0.016421093,-0.2641856,0.10027643,0.11754771,-0.19994083,-0.10782065,-0.13567984,-0.2440787,-0.3779421,-0.34014967,0.17238045,-0.18098207,-0.017007109,0.04169176,-0.07836938,0.046648502,-0.12181905,0.14522327,0.2064179,0.14358893,0.0024857884,0.379912,0.06353163,0.33080205,0.05957645,0.3314729,0.025030227,0.08625913,-0.16506128,-0.10406396,-0.08605027,-0.38152772,0.1418445,0.016777987,0.073269024,-0.028671078,-0.015030173,0.06593085,-0.03886001,0.028021615,-0.138096,0.13401708,-0.06045691
0.06562449,-0.046257127,-0.20172027,0.38170907,-0.14896923,-0.26792562,0.2089815,0.28244182,0.20207071,-0.02404219,0.07889036,-0.1892093,-0.30396512,0.225132,-0.14306729,-0.13254991,0.12255965,-0.15591656,-0.20869571,-0.14504127,-0.104806036,-0.17279905,-0.057074852,-0.04677302,-0.10233336,0.121183865,-0.030421939,0.044338547,-0.12844671,-0.22262296,0.20507471,0.3196517,-0.05556235,-0.19777183,0.21814534,0.252708,0.34836507,-0.06627425,0.0015308484,0.28623027,0.025873402,-0.079839535,-0.16704908,0.028535025,-0.1992442,-0.38471705,-0.048543736,0.41564736,0.07181094,-0.12161206,-0.13038021,-0.13093975,-0.050133668,0.2065309,-0.07014059,0.017563634,0.056194585,0.01054125,-0.66966987,-0.30653223,0.08639772,0.14886677,0.067837864,0.12104286,0.10231541,0.009035266,-0.08117812,0.07380999,0.009057154,-0.008107358,0.012455505,-0.07852474,-0.22312951,0.041743327,-0.09598118,0.14901651,-0.39543873,-0.046747413,-0.015628817,-0.23265079,-0.13682504,-0.07350208,-0.3125158,-0.14091933,0.1846595,0.106400855,0.04469224,-0.2820026,-0.005580329,0.06594161,0.07637029,-0.55576795,0.07412269,0.055317167,0.06348626,-0.22942734
-0.12845477,0.008213879,-0.064331025,-0.16328269,0.0058609196,0.11571522,0.027748352,-0.053234365,-0.47082093,0.09163146,0.16635954,0.07070532,0.06412454,0.15646775,-0.00019764206,0.19238272,0.18155536,-0.0088932,0.18574339,-0.16827446,0.18243913,-0.21008697,0.009842739,-0.31098226,0.16017565,0.0141564375,0.0766205,0.22992747,-0.25379553,-0.080591984,-0.20236883,-0.37439385,-0.15394083,-0.33483434,0.0026560565,0.024886267,0.059351545,0.048956826,-0.32433867,0.2999686,0.07419221,-0.022697654,0.12530626,-0.3091022,0.050207432,0.02608125,0.1759454,0.062452313,-0.2135071,-0.20037962,-0.043880258,0.069162756,0.052412093,0.055476107,0.014710616,-0.40586096,-0.23873828,0.06769906,-0.17514622,-0.1717128,0.034495275,0.044368286,-0.017001338,0.07248279,0.287569,0.09358345,0.013843705,0.21476005,0.007891189,-0.22082213,0.0052061225,0.0072547104,-0.3596043,-0.12339451,0.1472847,0.18906534,-0.40665016,-0.13822961,0.25761735,0.15724857,-0.24747524,0.09007054,-0.16046976,-0.087978855,-0.29052475,0.09871354,0.13289587,-0.36267692,-0.057169564,0.19202027,0.10140155,0.12883532,-0.14750573,0.21929514,0.25308275,0.010580723
0.039885882,-0.123736866,-0.010729759,0.057247926,0.057546467,-0.052503183,0.0268754,0.013127702,0.01242164,-0.019103613,-0.14148541,-0.14964987,0.17471637,-0.2114322,0.0036781023,-0.23508315,0.14506036,-0.13971752,-0.21542777,0.14978075,-0.48504263,0.011828608,0.06750965,0.09098511,-0.40000594,-0.018432133,-0.29152244,0.05377835,-0.038427416,-0.21917038,0.08448772,0.19008867,-0.27138248,-0.1398326,0.09066402,-0.20570748,-0.28128856,0.10461301,-0.29392904,-0.18620074,0.20996167,-0.22771476,0.049232792,-0.013597347,-0.003872223,0.008314412,-0.069363646,-0.4014328,0.0065664714,0.12529714,0.14658901,-0.10111463,0.0031432507,-0.2726224,-0.08195381,-0.23493062,-0.10032404,-0.27375144,-0.04409784,0.08605378,-0.50867504,-0.31336394,-0.17923753,0.11329827,0.2035117,-0.20474769,-0.49145442,-0.0523376,0.07770491,-0.15774778,0.056716748,-0.09369627,0.101161934,-0.074244365,0.1254392,0.12152203,-0.11756462,-0.20223862,-0.0989801,-0.14797363,-0.07920851,0.15668075,0.018802581,-0.012434688,0.13635,0.19285905,0.14516483,0.109338485,-0.36538368,-0.018212095,-0.2474813,0.051475268,-0.19043477,-0.18373264,-0.40490636,0.072117835
-0.0213996,0.06600129,0.029828826,-0.018621936,0.06336,0.37324005,0.08188446,-0.03128705,-0.2638532,-0.020846335,-0.2586051,0.28702357,0.18736719,-0.03265559,-0.09521355,0.014503497,0.1316998,0.21756782,0.20383397,-0.41754842,-0.13659745,-0.23381312,0.08713835,-0.09090629,0.00089248916,0.16416137,-0.059807986,0.0862473,-0.06892685,0.0037173687,-0.022290068,0.0034036487,0.15440844,0.0040038526,0.12539956,0.12255753,0.15710904,-0.023243692,0.18770437,-0.0986536,-0.0926066,-0.15626673,-0.11101171,-0.21373227,-0.051559,0.0057584266,0.13075334,0.022693763,-0.13000092,0.02385038,-0.24157017,0.02923756,-0.027143814,0.086020805,-0.06312584,-0.21876468,0.17569177,-0.017171944,-0.2156323,0.18392663,-0.44794816,-0.092590414,-0.05258555,0.0050519696,-0.31706938,-0.2897024,-0.020150382,0.049011417,0.26972395,0.22673759,0.019551344,0.0045046643,0.025548814,0.045863032,-0.23326418,-0.02698282,-0.23880209,0.12625626,-0.08526239,0.0302587,0.45699716,0.09871884,0.10100188,0.109259255,-0.19213475,-0.43861696,-0.16538042,-0.04169513,-0.23795699,0.019466517,-0.0018476055,0.024143646,-0.43995538,-0.48809567,-0.10747145,-0.16449803
-0.17328565,-0.0635161,-0.061642766,-0.029696813,0.13515954,0.06282803,-0.11750505,-0.13733886,-0.41079372,-0.02987935,0.07392536,-0.03951154,0.11546059,0.058949083,-0.12547378,0.10063444,-0.03184994,-0.017467732,0.014688539,-0.089188986,0.01988449,-0.07672917,0.009740084,-0.06380519,0.17236188,-0.10122421,-0.050859306,-0.18542327,-0.0155020645,0.10402241,0.13471337,-0.023013787,-0.4033837,0.10883003,-0.095304355,0.13208337,-0.15743546,0.11012748,-0.1446881,0.42426932,0.004742782,-0.10134185,-0.30933544,0.2739739,0.011293371,-0.08483503,-0.08816997,-0.07476206,-0.07494902,-0.24438752,-0.017623551,-0.06776353,0.07885035,-0.018495632,0.024555914,-0.14275706,0.009033568,-0.06322471,-0.009795769,-0.048050202,0.21937354,0.00230929,-0.18686536,0.0019214657,-0.06535555,0.10996973,-0.10768657,0.027404113,0.032898612,-0.1673104,-0.051421974,0.1282263,-0.06810892,0.09959757,-0.13049492,0.058295235,-0.13283668,-0.12771581,-0.02011291,-0.05720139,0.1911934,-0.033138644,0.031101387,-0.07012443,-0.084656134,0.025106288,0.09643228,-0.15536897,-0.029527016,0.23686022,-0.10611358,-0.057040304,-0.08778108,0.16796234,0.2657236,-0.10053068
-0.012920128,0.07682175,-0.17455852,0.20372318,-0.46856034,-0.1480902,0.08802477,0.0494812,0.13837808,-0.33034846,0.014562019,0.03447761,0.05811803,-0.33844507,-0.12563449,-0.13188417,0.29877615,0.053429846,0.111685865,-0.04134988,0.21131082,-0.03615587,0.23967472,-0.18126465,-0.3001942,-0.050108146,-0.14808477,0.2588625,-0.14749223,0.053583343,-0.048698522,0.034113277,0.028345764,-0.05590538,-0.038350992,0.009185298,-0.044812974,-0.11240064,-0.09797461,-0.049014904,-0.11205666,-0.2619553,-0.1609835,-0.4952506,-0.028463213,-0.2389297,-0.21137291,0.39811757,-0.06783206,-0.35501587,-0.025277946,-0.39016795,0.14593515,0.14546065,-0.1865904,-0.29212612,0.15123087,0.07868783,-0.39776927,0.058832373,-0.2521274,-0.35609105,-0.19138063,-0.13595463,0.025215864,0.047070194,-0.033670843,0.21973458,-0.062411405,-0.20186974,-0.13925306,0.143666,-0.36603773,0.11628135,0.331059,0.12452092,0.0071232384,0.17137699,0.05211348,-0.08182826,-0.08722696,-0.14762208,-0.20533732,-0.020791622,-0.21723934,0.13470662,-0.13786168,-0.149896,0.055887267,0.1463423,0.013577285,0.05376872,-0.15401167,-0.27425876,0.12916692,-0.1686318
0.059121113,-0.026579995,-0.15792795,0.08537979,-0.06422905,-0.025880763,-0.040427145,-0.022587413,-0.3461676,-0.105638795,-0.05773837,0.042801447,-0.018904272,-0.16717534,-0.01230484,0.13942783,0.014109533,-0.03080233,0.029679824,0.0020864438,0.1658123,-0.00416855,0.07733755,0.07669642,0.065163605,0.1696168,0.10191353,-0.012399192,-0.18363506,0.26301435,0.032323368,0.060356133,-0.05941433,-0.08511787,0.0082452595,0.15246199,0.022014601,0.05410767,0.12215786,0.018482966,0.03362646,0.06268849,-0.16186528,0.07467532,0.038560294,-0.07762393,-0.21575975,0.20491189,-0.16111575,-0.17454523,-0.21196546,-0.11656116,0.05625273,0.5091887,0.30634907,-0.24127816,0.08954408,0.0492225,-0.061079487,0.08584836,-0.039346352,-0.08944113,-0.12880687,0.11505881,-0.023229474,0.095777206,0.03907074,-0.306642,-0.14715971,-0.028040284,-0.11598047,0.23802397,-0.28454006,0.11091621,-0.12627028,-0.30385795,-0.1006253,0.15793432,-0.032204017,-0.10748736,-0.05180427,0.009202044,0.10084919,0.09257878,0.0005479254,0.03648648,-0.025046382,0.07654186,0.12700492,0.060715962,0.13026682,-0.19656591,-0.042391222,-0.02454605,0.2991435,0.005551962
0.066664025,-0.060034435,-0.026051879,-0.0019314152,-0.09725913,-0.13416317,0.034597322,-0.11488372,0.21090963,-0.37486535,-0.33570376,0.07482564,-0.225256,0.079780035,-0.5718719,-0.07507225,-0.06273687,0.26940295,0.16733651,0.07729956,-0.02295021,0.16423681,-0.08008794,0.11285852,0.14108972,0.013835889,0.015173783,-0.2926992,-0.3175654,-0.1774055,0.14968538,0.104674615,-0.34097064,-0.011959598,0.0339633,-0.06026021,-0.023030853,-0.18890157,0.43081394,0.054410905,0.18138911,0.04611641,-0.512374,-0.19054872,0.14821132,-0.17322437,-0.116930254,0.09161292,-0.23837197,-0.16796674,0.19312444,0.05544444,-0.11810443,-0.007503995,-0.22652751,-0.1374357,-0.029296977,0.12638956,0.14709711,0.16521733,0.20695609,0.16681686,0.01093037,0.19014277,0.172875,0.017603466,0.07985023,0.124042,-0.022857977,-0.12336541,-0.26963183,-0.33773926,0.19590011,-0.08751452,-0.04048725,0.20524208,0.1383593,-0.13620768,0.19907834,0.086504504,-0.09742334,0.22227213,-0.0012335917,-0.19491303,0.28241143,-0.1293187,-0.11670557,0.097560704,-0.008115936,-0.0574235,-0.039435036,-0.25758353,-0.025976203,0.055233505,-0.12895174,0.051330637
